1,2,3,4,5,6
'\'(4160-6140]\'','\'(11.1-13.32]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(11.1-13.32]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(11.1-13.32]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(8120-10100]\'','\'(11.1-13.32]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(110.9014-114.6621]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(110.9014-114.6621]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(4160-6140]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(6140-8120]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(107.1407-110.9014]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(107.1407-110.9014]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(110.9014-114.6621]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(4160-6140]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(6140-8120]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(55.46-59.42]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(110.9014-114.6621]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(137.2263-inf)\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(4160-6140]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(137.2263-inf)\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(118.4228-122.1835]\''
'\'(4160-6140]\'','\'(15.54-17.76]\'','\'(-inf-0.05334]\'','\'(-inf-35.66]\'','\'(0.012003-0.017804]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(137.2263-inf)\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(125.9442-129.7049]\''
'\'(2180-4160]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(125.9442-129.7049]\''
'\'(2180-4160]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(2180-4160]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(4160-6140]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(67.34-inf)\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(2180-4160]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(2180-4160]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(2180-4160]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(4160-6140]\'','\'(19.98-inf)\'','\'(-inf-0.05334]\'','\'(35.66-39.62]\'','\'(0.017804-0.023605]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(4160-6140]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(8120-10100]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(12080-14060]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(4160-6140]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(8120-10100]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(118.4228-122.1835]\''
'\'(12080-14060]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(55.46-59.42]\'','\'(-inf-0.006202]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(4160-6140]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(8120-10100]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(35.66-39.62]\'','\'(-inf-0.006202]\'','\'(118.4228-122.1835]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(2180-4160]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(125.9442-129.7049]\''
'\'(4160-6140]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(122.1835-125.9442]\''
'\'(6140-8120]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(118.4228-122.1835]\''
'\'(8120-10100]\'','\'(-inf-2.22]\'','\'(0.08128-0.10922]\'','\'(-inf-35.66]\'','\'(-inf-0.006202]\'','\'(114.6621-118.4228]\''
'\'(-inf-2180]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
'\'(-inf-2180]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(133.4656-137.2263]\''
'\'(-inf-2180]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(133.4656-137.2263]\''
'\'(2180-4160]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(133.4656-137.2263]\''
'\'(2180-4160]\'','\'(2.22-4.44]\'','\'(0.08128-0.10922]\'','\'(67.34-inf)\'','\'(-inf-0.006202]\'','\'(129.7049-133.4656]\''
