1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
'\'(7-8.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.022707-0.029905]\'','\'(0.012052-0.015008]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',22
'\'(8.5-10]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',22
'\'(8.5-10]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.006141-0.009096]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',22
'\'(10-11.5]\'','\'(0.910547-inf)\'','\'(2.80974-4.61288]\'','\'(0.696121-0.780194]\'','\'(0.790524-0.841363]\'','\'(0.939649-inf)\'','\'(0.312311-0.39029]\'','\'(0.140137-0.159751]\'','\'(3.603832-4.324306]\'','\'(-inf-0.023587]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',22
'\'(11.5-13]\'','\'(0.910547-inf)\'','\'(2.80974-4.61288]\'','\'(0.612048-0.696121]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',22
'\'(-inf-2.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(-inf-0.42331]\'',23
'\'(-inf-2.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(-inf-0.42331]\'',23
'\'(2.5-4]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.818947-0.879298]\'','\'(0.39029-0.468268]\'','\'(0.081294-0.100908]\'','\'(1.442411-2.162885]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(-inf-0.42331]\'',23
'\'(2.5-4]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.892202-0.943041]\'','\'(0.879298-0.939649]\'','\'(0.39029-0.468268]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',23
'\'(4-5.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.758596-0.818947]\'','\'(0.312311-0.39029]\'','\'(0.081294-0.100908]\'','\'(1.442411-2.162885]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',23
'\'(5.5-7]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.818947-0.879298]\'','\'(0.468268-0.546246]\'','\'(0.081294-0.100908]\'','\'(1.442411-2.162885]\'','\'(-inf-0.023587]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',23
'\'(5.5-7]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.892202-0.943041]\'','\'(0.879298-0.939649]\'','\'(0.546246-0.624225]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',23
'\'(7-8.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(-inf-0.42331]\'',23
'\'(8.5-10]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',23
'\'(8.5-10]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.818947-0.879298]\'','\'(0.39029-0.468268]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(-inf-0.023587]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',23
'\'(10-11.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.879298-0.939649]\'','\'(0.546246-0.624225]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(-inf-0.42331]\'',23
'\'(-inf-2.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.001178-0.001471]\'','\'(1.18504-1.43895]\'',24
'\'(-inf-2.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',24
'\'(2.5-4]\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',24
'\'(2.5-4]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(0.0003-0.000593]\'','\'(0.67722-0.93113]\'',24
'\'(4-5.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(0.0003-0.000593]\'','\'(0.67722-0.93113]\'',24
'\'(5.5-7]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.001178-0.001471]\'','\'(1.43895-1.69286]\'',24
'\'(5.5-7]\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',24
'\'(7-8.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(-inf-0.058154]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(-inf-0.42331]\'',24
'\'(8.5-10]\'','\'(-inf-0.205243]\'','\'(-inf-2.80974]\'','\'(-inf-0.191683]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(0.000593-0.000886]\'','\'(0.93113-1.18504]\'',24
'\'(8.5-10]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(0.001178-0.001471]\'','\'(1.18504-1.43895]\'',24
'\'(10-11.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(0.001178-0.001471]\'','\'(1.18504-1.43895]\'',24
'\'(11.5-13]\'','\'(0.293406-0.381569]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(0.0003-0.000593]\'','\'(0.67722-0.93113]\'',24
'\'(11.5-13]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(-inf-0.058154]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',24
'\'(-inf-2.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.181852-0.206592]\'','\'(0.029905-0.037102]\'','\'(0.009096-0.012052]\'','\'(0.000886-0.001178]\'','\'(1.69286-1.94677]\'',25
'\'(-inf-2.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.097846-0.116411]\'','\'(0.231331-0.25607]\'','\'(0.0443-0.051497]\'','\'(0.020919-0.023875]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',25
'\'(2.5-4]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.097846-0.116411]\'','\'(0.206592-0.231331]\'','\'(0.037102-0.0443]\'','\'(0.015008-0.017963]\'','\'(0.000593-0.000886]\'','\'(1.43895-1.69286]\'',25
'\'(2.5-4]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.25607-inf)\'','\'(0.058694-0.065892]\'','\'(0.02683-inf)\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',25
'\'(4-5.5]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.231331-0.25607]\'','\'(0.058694-0.065892]\'','\'(0.023875-0.02683]\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',25
'\'(5.5-7]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.231331-0.25607]\'','\'(0.051497-0.058694]\'','\'(0.020919-0.023875]\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',25
'\'(5.5-7]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.231331-0.25607]\'','\'(0.058694-0.065892]\'','\'(0.023875-0.02683]\'','\'(0.000886-0.001178]\'','\'(1.69286-1.94677]\'',25
'\'(7-8.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.231331-0.25607]\'','\'(0.051497-0.058694]\'','\'(0.023875-0.02683]\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',25
'\'(8.5-10]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.206592-0.231331]\'','\'(0.037102-0.0443]\'','\'(0.012052-0.015008]\'','\'(0.000886-0.001178]\'','\'(2.20068-2.45459]\'',25
'\'(-inf-2.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',26
'\'(-inf-2.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',26
'\'(2.5-4]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.157112-0.181852]\'','\'(0.029905-0.037102]\'','\'(0.015008-0.017963]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',26
'\'(2.5-4]\'','\'(0.293406-0.381569]\'','\'(-inf-2.80974]\'','\'(-inf-0.191683]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',26
'\'(4-5.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(-inf-0.191683]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',26
'\'(5.5-7]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',26
'\'(5.5-7]\'','\'(0.293406-0.381569]\'','\'(-inf-2.80974]\'','\'(-inf-0.191683]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.181852-0.206592]\'','\'(0.029905-0.037102]\'','\'(0.012052-0.015008]\'','\'(-inf-0.0003]\'','\'(1.43895-1.69286]\'',26
'\'(7-8.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(-inf-0.191683]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',26
'\'(8.5-10]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',26
'\'(8.5-10]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(0.93113-1.18504]\'',26
'\'(10-11.5]\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(-inf-0.191683]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.009096-0.012052]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',26
'\'(11.5-13]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.702203-0.780182]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',26
'\'(-inf-2.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',27
'\'(-inf-2.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',27
'\'(2.5-4]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',27
'\'(2.5-4]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',27
'\'(4-5.5]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',27
'\'(5.5-7]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',27
'\'(5.5-7]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(0.000593-0.000886]\'','\'(1.43895-1.69286]\'',27
'\'(7-8.5]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',27
'\'(8.5-10]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(0.000593-0.000886]\'','\'(1.43895-1.69286]\'',27
'\'(8.5-10]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.18504-1.43895]\'',27
