1,2,3,4,5,6,7,8,9
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(3.6-5.4]\'','\'(-1.7678--0.2084]\'','\'(-inf-1.5439]\'','\'(1.3905-1.6124]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(1.5439-2.0878]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(3.6-5.4]\'','\'(-0.2084-1.351]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(-0.2084-1.351]\'','\'(2.6317-3.1756]\'','\'(1.1686-1.3905]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(1.1145-2.107]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(5.4-7.2]\'','\'(1.351-2.9104]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(6.6-7.7]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-1.7678--0.2084]\'','\'(-inf-1.5439]\'','\'(1.6124-1.8343]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(-inf-34.732]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(4.4698-6.0292]\'','\'(3.7195-4.2634]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(8.062-9.0545]\''
'\'(34.732-69.464]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(3.1756-3.7195]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(7.0695-8.062]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(7.0695-8.062]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(4.4698-6.0292]\'','\'(2.6317-3.1756]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(3.1756-3.7195]\'','\'(1.1686-1.3905]\'','\'(1.1-2.2]\'','\'(1.1-2.2]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(3.3-4.4]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(1.5439-2.0878]\'','\'(1.3905-1.6124]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(1.1145-2.107]\''
'\'(173.66-208.392]\'','\'(285.976-343.1712]\'','\'(3.6-5.4]\'','\'(1.351-2.9104]\'','\'(5.3512-5.8951]\'','\'(1.1686-1.3905]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(173.66-208.392]\'','\'(343.1712-400.3664]\'','\'(5.4-7.2]\'','\'(-0.2084-1.351]\'','\'(5.3512-5.8951]\'','\'(1.1686-1.3905]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(1.5439-2.0878]\'','\'(1.3905-1.6124]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-1.7678--0.2084]\'','\'(-inf-1.5439]\'','\'(2.0562-2.2781]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(-inf-1.1145]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(4.4698-6.0292]\'','\'(3.1756-3.7195]\'','\'(1.3905-1.6124]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(0.9467-1.1686]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.6317-3.1756]\'','\'(1.3905-1.6124]\'','\'(3.3-4.4]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(171.5856-228.7808]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(3.7195-4.2634]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(1.1-2.2]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(4.4698-6.0292]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(104.196-138.928]\'','\'(171.5856-228.7808]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(2.0878-2.6317]\'','\'(1.3905-1.6124]\'','\'(-inf-1.1]\'','\'(2.2-3.3]\'','\'(2.107-3.0995]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(171.5856-228.7808]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(1.1-2.2]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(-inf-0.5029]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(1.3905-1.6124]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(3.6-5.4]\'','\'(-0.2084-1.351]\'','\'(3.1756-3.7195]\'','\'(1.1686-1.3905]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(3.6-5.4]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(1.1686-1.3905]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(0.9467-1.1686]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(69.464-104.196]\'','\'(171.5856-228.7808]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(-inf-1.5439]\'','\'(1.6124-1.8343]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(1.1145-2.107]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(-inf-1.5439]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(1.5439-2.0878]\'','\'(1.6124-1.8343]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(-inf-1.5439]\'','\'(1.6124-1.8343]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(-inf-1.1145]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(1.5439-2.0878]\'','\'(1.8343-2.0562]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(-inf-1.1145]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(1.8343-2.0562]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(1.1145-2.107]\''
'\'(312.588-inf)\'','\'(514.7568-inf)\'','\'(14.4-16.2]\'','\'(-inf--4.8866]\'','\'(4.2634-4.8073]\'','\'(1.1686-1.3905]\'','\'(6.6-7.7]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(104.196-138.928]\'','\'(171.5856-228.7808]\'','\'(1.8-3.6]\'','\'(-0.2084-1.351]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(312.588-inf)\'','\'(514.7568-inf)\'','\'(16.2-inf)\'','\'(-inf--4.8866]\'','\'(4.2634-4.8073]\'','\'(1.1686-1.3905]\'','\'(4.4-5.5]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(69.464-104.196]\'','\'(171.5856-228.7808]\'','\'(3.6-5.4]\'','\'(-1.7678--0.2084]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(228.7808-285.976]\'','\'(5.4-7.2]\'','\'(1.351-2.9104]\'','\'(3.7195-4.2634]\'','\'(1.1686-1.3905]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(1.1-2.2]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(69.464-104.196]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(1.1-2.2]\'','\'(6.077-7.0695]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(-inf-1.5439]\'','\'(1.3905-1.6124]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(69.464-104.196]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(104.196-138.928]\'','\'(57.1952-114.3904]\'','\'(3.6-5.4]\'','\'(-0.2084-1.351]\'','\'(1.5439-2.0878]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.6317-3.1756]\'','\'(0.9467-1.1686]\'','\'(4.4-5.5]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(138.928-173.66]\'','\'(171.5856-228.7808]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(1.6124-1.8343]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(1.8343-2.0562]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(138.928-173.66]\'','\'(171.5856-228.7808]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.0878-2.6317]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
