1,2,3,4,5,6,7,8,9
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',11
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',11
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',13
I,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',11
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',11
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.4029-0.50325]\'',10
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',9
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',9
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',11
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',9
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',11
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.5958-0.7445]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',12
M,'\'(0.593-0.667]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.5958-0.7445]\'','\'(0.22835-0.3043]\'','\'(0.4029-0.50325]\'',11
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',9
F,'\'(0.593-0.667]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.7445-0.8932]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',10
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.3043-0.38025]\'','\'(0.4029-0.50325]\'',10
M,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.38025-0.4562]\'','\'(0.4029-0.50325]\'',11
F,'\'(0.667-0.741]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.4471-0.5958]\'','\'(0.38025-0.4562]\'','\'(0.50325-0.6036]\'',11
M,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.4029-0.50325]\'',10
F,'\'(0.667-0.741]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.4029-0.50325]\'',11
F,'\'(0.667-0.741]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.38025-0.4562]\'','\'(0.4029-0.50325]\'',11
M,'\'(0.667-0.741]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.6961-1.97845]\'','\'(0.4471-0.5958]\'','\'(0.4562-0.53215]\'','\'(0.4029-0.50325]\'',13
F,'\'(0.667-0.741]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.6961-1.97845]\'','\'(0.4471-0.5958]\'','\'(0.3043-0.38025]\'','\'(0.50325-0.6036]\'',14
F,'\'(0.741-inf)\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.97845-2.2608]\'','\'(0.8932-1.0419]\'','\'(0.4562-0.53215]\'','\'(0.4029-0.50325]\'',11
I,'\'(0.223-0.297]\'','\'(0.1145-0.174]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',4
I,'\'(0.223-0.297]\'','\'(0.1145-0.174]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
I,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(0.2984-0.4471]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
M,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',8
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',11
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',9
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.07645-0.1524]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',8
M,'\'(0.519-0.593]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.593-0.667]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',11
M,'\'(0.593-0.667]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',8
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.22835-0.3043]\'','\'(0.4029-0.50325]\'',11
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.4029-0.50325]\'',10
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.297-0.371]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(0.1497-0.2984]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.371-0.445]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.371-0.445]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(-inf-0.07645]\'','\'(0.10185-0.2022]\'',8
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',7
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(-inf-0.10185]\'',7
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',6
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',10
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',8
M,'\'(0.445-0.519]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',8
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',10
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',9
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',7
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',8
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',9
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',10
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',10
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',9
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',10
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',10
M,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',11
M,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',11
F,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',10
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',8
M,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',11
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',10
I,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',11
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.4029-0.50325]\'',20
I,'\'(0.149-0.223]\'','\'(0.1145-0.174]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.149-0.223]\'','\'(0.1145-0.174]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.149-0.223]\'','\'(0.1145-0.174]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',4
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',13
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',14
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',13
F,'\'(0.667-0.741]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.6961-1.97845]\'','\'(0.5958-0.7445]\'','\'(0.38025-0.4562]\'','\'(0.6036-0.70395]\'',12
F,'\'(0.667-0.741]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.6961-1.97845]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.70395-0.8043]\'',24
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.3043-0.38025]\'','\'(0.30255-0.4029]\'',10
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.6961-1.97845]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.70395-0.8043]\'',21
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',7
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',10
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(-inf-0.113]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',9
F,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
F,'\'(0.297-0.371]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',15
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',9
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',13
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',9
F,'\'(0.593-0.667]\'','\'(0.531-0.5905]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.22835-0.3043]\'','\'(0.4029-0.50325]\'',18
M,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',15
M,'\'(0.593-0.667]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',15
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',10
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',14
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',13
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
I,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',11
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',12
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',15
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
